idEleccion,Region_o_Nivel,idAgrupacionPolitica,AgrupacionPolitica,TotalVotos	
13,93,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,133	
13,93,34,PROGRESEMOS,13	
13,93,35,RENOVACIÓN POPULAR,1957	
13,93,36,SALVEMOS AL PERÚ,4	
13,93,37,UN CAMINO DIFERENTE,17	
13,93,38,UNIDAD NACIONAL,47	
13,93,4,PERÚ MODERNO,0	
13,93,5,FE EN EL PERÚ,4	
13,93,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,13	
13,93,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,50	
13,93,8,FUERZA POPULAR,2065	
13,93,80,VOTOS EN BLANCO,862	
13,93,81,VOTOS NULOS,1259	
13,93,82,VOTOS IMPUGNADOS,0	
13,93,9,FUERZA Y LIBERTAD,9	
13,94,1,ALIANZA PARA EL PROGRESO,273	
13,94,10,JUNTOS POR EL PERÚ,0	
13,94,11,LIBERTAD POPULAR,0	
13,94,12,PARTIDO APRISTA PERUANO,1049	
13,94,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
13,94,14,PARTIDO CÍVICO OBRAS,7517	
13,94,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
13,94,16,PARTIDO DEL BUEN GOBIERNO,8661	
13,94,17,PARTIDO DEMÓCRATA UNIDO PERÚ,373	
13,94,18,PARTIDO DEMÓCRATA VERDE,277	
13,94,19,PARTIDO DEMOCRATICO FEDERAL,0	
13,94,2,AHORA NACIÓN - AN,6560	
13,94,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,508	
13,94,21,PARTIDO FRENTE DE LA ESPERANZA 2021,913	
13,94,22,PARTIDO MORADO,484	
13,94,23,PARTIDO PAÍS PARA TODOS,6740	
13,94,24,PARTIDO PATRIÓTICO DEL PERÚ,294	
13,94,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,351	
13,94,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,244	
13,94,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,341	
13,94,28,PARTIDO POLÍTICO PERÚ ACCIÓN,82	
13,94,29,PARTIDO POLÍTICO PERÚ PRIMERO,221	
13,94,3,ALIANZA ELECTORAL VENCEREMOS,608	
13,94,30,PARTIDO POLÍTICO PRIN,127	
13,94,31,PARTIDO SICREO,892	
13,94,32,PODEMOS PERÚ,311	
13,94,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,3032	
13,94,34,PROGRESEMOS,221	
13,94,35,RENOVACIÓN POPULAR,12340	
13,94,36,SALVEMOS AL PERÚ,72	
13,94,37,UN CAMINO DIFERENTE,700	
13,94,38,UNIDAD NACIONAL,390	
13,94,4,PERÚ MODERNO,0	
13,94,5,FE EN EL PERÚ,85	
13,94,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,406	
13,94,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,315	
13,94,8,FUERZA POPULAR,8087	
13,94,80,VOTOS EN BLANCO,11094	
13,94,81,VOTOS NULOS,21805	
13,94,82,VOTOS IMPUGNADOS,0	
13,94,9,FUERZA Y LIBERTAD,133	
13,95,1,ALIANZA PARA EL PROGRESO,6	
13,95,10,JUNTOS POR EL PERÚ,0	
13,95,11,LIBERTAD POPULAR,0	
13,95,12,PARTIDO APRISTA PERUANO,30	
13,95,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
13,95,14,PARTIDO CÍVICO OBRAS,39	
13,95,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
13,95,16,PARTIDO DEL BUEN GOBIERNO,139	
13,95,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1	
13,95,18,PARTIDO DEMÓCRATA VERDE,1	
13,95,19,PARTIDO DEMOCRATICO FEDERAL,0	
13,95,2,AHORA NACIÓN - AN,75	
13,95,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,10	
13,95,21,PARTIDO FRENTE DE LA ESPERANZA 2021,5	
13,95,22,PARTIDO MORADO,10	
13,95,23,PARTIDO PAÍS PARA TODOS,53	
13,95,24,PARTIDO PATRIÓTICO DEL PERÚ,0	
13,95,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,3	
13,95,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1	
13,95,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,5	
13,95,28,PARTIDO POLÍTICO PERÚ ACCIÓN,3	
13,95,29,PARTIDO POLÍTICO PERÚ PRIMERO,3	
13,95,3,ALIANZA ELECTORAL VENCEREMOS,6	
13,95,30,PARTIDO POLÍTICO PRIN,0	
13,95,31,PARTIDO SICREO,15	
13,95,32,PODEMOS PERÚ,1	
13,95,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,67	
13,95,34,PROGRESEMOS,4	
13,95,35,RENOVACIÓN POPULAR,319	
13,95,36,SALVEMOS AL PERÚ,0	
13,95,37,UN CAMINO DIFERENTE,1	
13,95,38,UNIDAD NACIONAL,8	
13,95,4,PERÚ MODERNO,0	
13,95,5,FE EN EL PERÚ,1	
13,95,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,2	
13,95,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,12	
13,95,8,FUERZA POPULAR,50	
13,95,80,VOTOS EN BLANCO,37	
13,95,81,VOTOS NULOS,88	
13,95,82,VOTOS IMPUGNADOS,0	
13,95,9,FUERZA Y LIBERTAD,3	
13,Nacional,1,ALIANZA PARA EL PROGRESO,317466	
13,Nacional,10,JUNTOS POR EL PERÚ,1172153	
13,Nacional,11,LIBERTAD POPULAR,91286	
13,Nacional,12,PARTIDO APRISTA PERUANO,227130	
13,Nacional,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
13,Nacional,14,PARTIDO CÍVICO OBRAS,1010109	
13,Nacional,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,11340	
13,Nacional,16,PARTIDO DEL BUEN GOBIERNO,1332110	
13,Nacional,17,PARTIDO DEMÓCRATA UNIDO PERÚ,75517	
13,Nacional,18,PARTIDO DEMÓCRATA VERDE,61377	
13,Nacional,19,PARTIDO DEMOCRATICO FEDERAL,18576	
13,Nacional,2,AHORA NACIÓN - AN,1056025	
13,Nacional,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,247287	
13,Nacional,21,PARTIDO FRENTE DE LA ESPERANZA 2021,206014	
13,Nacional,22,PARTIDO MORADO,74760	
13,Nacional,23,PARTIDO PAÍS PARA TODOS,709387	
13,Nacional,24,PARTIDO PATRIÓTICO DEL PERÚ,82285	
13,Nacional,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,137145	
13,Nacional,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,50011	
13,Nacional,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,110382	
13,Nacional,28,PARTIDO POLÍTICO PERÚ ACCIÓN,16805	
13,Nacional,29,PARTIDO POLÍTICO PERÚ PRIMERO,159547	
13,Nacional,3,ALIANZA ELECTORAL VENCEREMOS,129809	
13,Nacional,30,PARTIDO POLÍTICO PRIN,22985	
13,Nacional,31,PARTIDO SICREO,215228	
13,Nacional,32,PODEMOS PERÚ,296341	
13,Nacional,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,380958	
13,Nacional,34,PROGRESEMOS,112926	
13,Nacional,35,RENOVACIÓN POPULAR,1391526	
13,Nacional,36,SALVEMOS AL PERÚ,16293	
13,Nacional,37,UN CAMINO DIFERENTE,103623	
13,Nacional,38,UNIDAD NACIONAL,60629	
13,Nacional,4,PERÚ MODERNO,15180	
13,Nacional,5,FE EN EL PERÚ,21861	
13,Nacional,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,222161	
13,Nacional,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,103117	
13,Nacional,8,FUERZA POPULAR,1717448	
13,Nacional,80,VOTOS EN BLANCO,1975775	
13,Nacional,81,VOTOS NULOS,2387656	
13,Nacional,82,VOTOS IMPUGNADOS,0	
13,Nacional,9,FUERZA Y LIBERTAD,39522	
14,1,1,ALIANZA PARA EL PROGRESO,6127	
14,1,10,JUNTOS POR EL PERÚ,0	
14,1,11,LIBERTAD POPULAR,201	
14,1,12,PARTIDO APRISTA PERUANO,1407	
14,1,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
14,1,14,PARTIDO CÍVICO OBRAS,0	
14,1,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
14,1,16,PARTIDO DEL BUEN GOBIERNO,3909	
14,1,17,PARTIDO DEMÓCRATA UNIDO PERÚ,521	
14,1,18,PARTIDO DEMÓCRATA VERDE,521	
14,1,19,PARTIDO DEMOCRATICO FEDERAL,265	
14,1,2,AHORA NACIÓN - AN,7055	
14,1,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,6186	
14,1,21,PARTIDO FRENTE DE LA ESPERANZA 2021,898	
14,1,22,PARTIDO MORADO,746	
14,1,23,PARTIDO PAÍS PARA TODOS,0	
14,1,24,PARTIDO PATRIÓTICO DEL PERÚ,0	
14,1,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,966	
14,1,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,218	
14,1,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1869	
14,1,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
14,1,29,PARTIDO POLÍTICO PERÚ PRIMERO,1178	
14,1,3,ALIANZA ELECTORAL VENCEREMOS,1938	
14,1,30,PARTIDO POLÍTICO PRIN,201	
14,1,31,PARTIDO SICREO,0	
14,1,32,PODEMOS PERÚ,4031	
14,1,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,1684	
14,1,34,PROGRESEMOS,346	
14,1,35,RENOVACIÓN POPULAR,4547	
14,1,36,SALVEMOS AL PERÚ,0	
14,1,37,UN CAMINO DIFERENTE,470	
14,1,38,UNIDAD NACIONAL,0	
14,1,4,PERÚ MODERNO,0	
14,1,5,FE EN EL PERÚ,0	
14,1,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,1355	
14,1,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,606	
14,1,8,FUERZA POPULAR,16370	
14,1,80,VOTOS EN BLANCO,61508	
14,1,81,VOTOS NULOS,19839	
14,1,82,VOTOS IMPUGNADOS,0	
14,1,9,FUERZA Y LIBERTAD,147	
14,10,1,ALIANZA PARA EL PROGRESO,10102	
14,10,10,JUNTOS POR EL PERÚ,25962	
14,10,11,LIBERTAD POPULAR,1331	
14,10,12,PARTIDO APRISTA PERUANO,6101	
14,10,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
14,10,14,PARTIDO CÍVICO OBRAS,31384	
14,10,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
14,10,16,PARTIDO DEL BUEN GOBIERNO,32390	
14,10,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1995	
14,10,18,PARTIDO DEMÓCRATA VERDE,1556	
14,10,19,PARTIDO DEMOCRATICO FEDERAL,508	
14,10,2,AHORA NACIÓN - AN,22902	
14,10,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,12721	
14,10,21,PARTIDO FRENTE DE LA ESPERANZA 2021,5672	
14,10,22,PARTIDO MORADO,1993	
14,10,23,PARTIDO PAÍS PARA TODOS,26776	
14,10,24,PARTIDO PATRIÓTICO DEL PERÚ,0	
14,10,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2325	
14,10,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1508	
14,10,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2967	
14,10,28,PARTIDO POLÍTICO PERÚ ACCIÓN,830	
14,10,29,PARTIDO POLÍTICO PERÚ PRIMERO,2958	
14,10,3,ALIANZA ELECTORAL VENCEREMOS,2308	
14,10,30,PARTIDO POLÍTICO PRIN,541	
14,10,31,PARTIDO SICREO,0	
14,10,32,PODEMOS PERÚ,9285	
14,10,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,11285	
14,10,34,PROGRESEMOS,4529	
14,10,35,RENOVACIÓN POPULAR,29015	
14,10,36,SALVEMOS AL PERÚ,463	
14,10,37,UN CAMINO DIFERENTE,1120	
14,10,38,UNIDAD NACIONAL,1192	
14,10,4,PERÚ MODERNO,298	
14,10,5,FE EN EL PERÚ,0	
14,10,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,4895	
14,10,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1954	
14,10,8,FUERZA POPULAR,56602	
14,10,80,VOTOS EN BLANCO,57119	
14,10,81,VOTOS NULOS,75270	
14,10,82,VOTOS IMPUGNADOS,0	
14,10,9,FUERZA Y LIBERTAD,1173	
14,11,1,ALIANZA PARA EL PROGRESO,12431	
14,11,10,JUNTOS POR EL PERÚ,55839	
14,11,11,LIBERTAD POPULAR,1749	
14,11,12,PARTIDO APRISTA PERUANO,0	
14,11,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
14,11,14,PARTIDO CÍVICO OBRAS,47820	
14,11,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
14,11,16,PARTIDO DEL BUEN GOBIERNO,43179	
14,11,17,PARTIDO DEMÓCRATA UNIDO PERÚ,6695	
14,11,18,PARTIDO DEMÓCRATA VERDE,3247	
14,11,19,PARTIDO DEMOCRATICO FEDERAL,0	
14,11,2,AHORA NACIÓN - AN,61996	
14,11,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,2831	
14,11,21,PARTIDO FRENTE DE LA ESPERANZA 2021,11568	
14,11,22,PARTIDO MORADO,3782	
14,11,23,PARTIDO PAÍS PARA TODOS,26697	
14,11,24,PARTIDO PATRIÓTICO DEL PERÚ,0	
14,11,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,6379	
14,11,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,1962	
14,11,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,14185	
14,11,28,PARTIDO POLÍTICO PERÚ ACCIÓN,1153	
14,11,29,PARTIDO POLÍTICO PERÚ PRIMERO,5563	
14,11,3,ALIANZA ELECTORAL VENCEREMOS,4236	
14,11,30,PARTIDO POLÍTICO PRIN,520	
14,11,31,PARTIDO SICREO,0	
14,11,32,PODEMOS PERÚ,22058	
14,11,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,0	
14,11,34,PROGRESEMOS,5560	
14,11,35,RENOVACIÓN POPULAR,35887	
14,11,36,SALVEMOS AL PERÚ,1127	
14,11,37,UN CAMINO DIFERENTE,1265	
14,11,38,UNIDAD NACIONAL,1397	
14,11,4,PERÚ MODERNO,390	
14,11,5,FE EN EL PERÚ,0	
14,11,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,15875	
14,11,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,1541	
14,11,8,FUERZA POPULAR,68183	
14,11,80,VOTOS EN BLANCO,92620	
14,11,81,VOTOS NULOS,121883	
14,11,82,VOTOS IMPUGNADOS,0	
14,11,9,FUERZA Y LIBERTAD,8265	
14,12,1,ALIANZA PARA EL PROGRESO,30868	
14,12,10,JUNTOS POR EL PERÚ,56837	
14,12,11,LIBERTAD POPULAR,2063	
14,12,12,PARTIDO APRISTA PERUANO,33607	
14,12,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
14,12,14,PARTIDO CÍVICO OBRAS,41716	
14,12,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
14,12,16,PARTIDO DEL BUEN GOBIERNO,63277	
14,12,17,PARTIDO DEMÓCRATA UNIDO PERÚ,3000	
14,12,18,PARTIDO DEMÓCRATA VERDE,2386	
14,12,19,PARTIDO DEMOCRATICO FEDERAL,768	
14,12,2,AHORA NACIÓN - AN,28959	
14,12,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,7417	
14,12,21,PARTIDO FRENTE DE LA ESPERANZA 2021,8925	
14,12,22,PARTIDO MORADO,3870	
14,12,23,PARTIDO PAÍS PARA TODOS,38421	
14,12,24,PARTIDO PATRIÓTICO DEL PERÚ,5355	
14,12,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1986	
14,12,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2244	
14,12,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,4141	
14,12,28,PARTIDO POLÍTICO PERÚ ACCIÓN,1033	
14,12,29,PARTIDO POLÍTICO PERÚ PRIMERO,5765	
14,12,3,ALIANZA ELECTORAL VENCEREMOS,4391	
14,12,30,PARTIDO POLÍTICO PRIN,0	
14,12,31,PARTIDO SICREO,21395	
14,12,32,PODEMOS PERÚ,17125	
14,12,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,19251	
14,12,34,PROGRESEMOS,3379	
14,12,35,RENOVACIÓN POPULAR,48059	
14,12,36,SALVEMOS AL PERÚ,0	
14,12,37,UN CAMINO DIFERENTE,70989	
14,12,38,UNIDAD NACIONAL,1810	
14,12,4,PERÚ MODERNO,0	
14,12,5,FE EN EL PERÚ,1577	
14,12,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,10948	
14,12,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,3964	
14,12,8,FUERZA POPULAR,115625	
14,12,80,VOTOS EN BLANCO,100620	
14,12,81,VOTOS NULOS,157213	
14,12,82,VOTOS IMPUGNADOS,0	
14,12,9,FUERZA Y LIBERTAD,1056	
14,13,1,ALIANZA PARA EL PROGRESO,20756	
14,13,10,JUNTOS POR EL PERÚ,44193	
14,13,11,LIBERTAD POPULAR,1167	
14,13,12,PARTIDO APRISTA PERUANO,17878	
14,13,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
14,13,14,PARTIDO CÍVICO OBRAS,29911	
14,13,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
14,13,16,PARTIDO DEL BUEN GOBIERNO,50148	
14,13,17,PARTIDO DEMÓCRATA UNIDO PERÚ,1358	
14,13,18,PARTIDO DEMÓCRATA VERDE,1883	
14,13,19,PARTIDO DEMOCRATICO FEDERAL,771	
14,13,2,AHORA NACIÓN - AN,21207	
14,13,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,10163	
14,13,21,PARTIDO FRENTE DE LA ESPERANZA 2021,6582	
14,13,22,PARTIDO MORADO,2768	
14,13,23,PARTIDO PAÍS PARA TODOS,31185	
14,13,24,PARTIDO PATRIÓTICO DEL PERÚ,4477	
14,13,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,2319	
14,13,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,2242	
14,13,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,2964	
14,13,28,PARTIDO POLÍTICO PERÚ ACCIÓN,0	
14,13,29,PARTIDO POLÍTICO PERÚ PRIMERO,9177	
14,13,3,ALIANZA ELECTORAL VENCEREMOS,3063	
14,13,30,PARTIDO POLÍTICO PRIN,493	
14,13,31,PARTIDO SICREO,0	
14,13,32,PODEMOS PERÚ,7605	
14,13,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,13664	
14,13,34,PROGRESEMOS,1983	
14,13,35,RENOVACIÓN POPULAR,36261	
14,13,36,SALVEMOS AL PERÚ,531	
14,13,37,UN CAMINO DIFERENTE,2521	
14,13,38,UNIDAD NACIONAL,2700	
14,13,4,PERÚ MODERNO,487	
14,13,5,FE EN EL PERÚ,646	
14,13,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,3944	
14,13,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,2839	
14,13,8,FUERZA POPULAR,107233	
14,13,80,VOTOS EN BLANCO,89139	
14,13,81,VOTOS NULOS,107151	
14,13,82,VOTOS IMPUGNADOS,0	
14,13,9,FUERZA Y LIBERTAD,495	
14,14,1,ALIANZA PARA EL PROGRESO,48663	
14,14,10,JUNTOS POR EL PERÚ,160410	
14,14,11,LIBERTAD POPULAR,26967	
14,14,12,PARTIDO APRISTA PERUANO,85569	
14,14,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
14,14,14,PARTIDO CÍVICO OBRAS,407052	
14,14,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,4060	
14,14,16,PARTIDO DEL BUEN GOBIERNO,752293	
14,14,17,PARTIDO DEMÓCRATA UNIDO PERÚ,24924	
14,14,18,PARTIDO DEMÓCRATA VERDE,17014	
14,14,19,PARTIDO DEMOCRATICO FEDERAL,5712	
14,14,2,AHORA NACIÓN - AN,402921	
14,14,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,52147	
14,14,21,PARTIDO FRENTE DE LA ESPERANZA 2021,66450	
14,14,22,PARTIDO MORADO,30019	
14,14,23,PARTIDO PAÍS PARA TODOS,324954	
14,14,24,PARTIDO PATRIÓTICO DEL PERÚ,26187	
14,14,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,23826	
14,14,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,23218	
14,14,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,19393	
14,14,28,PARTIDO POLÍTICO PERÚ ACCIÓN,4970	
14,14,29,PARTIDO POLÍTICO PERÚ PRIMERO,29079	
14,14,3,ALIANZA ELECTORAL VENCEREMOS,21754	
14,14,30,PARTIDO POLÍTICO PRIN,6354	
14,14,31,PARTIDO SICREO,12800	
14,14,32,PODEMOS PERÚ,64026	
14,14,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,211364	
14,14,34,PROGRESEMOS,42136	
14,14,35,RENOVACIÓN POPULAR,904125	
14,14,36,SALVEMOS AL PERÚ,3541	
14,14,37,UN CAMINO DIFERENTE,9796	
14,14,38,UNIDAD NACIONAL,24600	
14,14,4,PERÚ MODERNO,3598	
14,14,5,FE EN EL PERÚ,7249	
14,14,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,74285	
14,14,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,28166	
14,14,8,FUERZA POPULAR,765350	
14,14,80,VOTOS EN BLANCO,718375	
14,14,81,VOTOS NULOS,841480	
14,14,82,VOTOS IMPUGNADOS,0	
14,14,9,FUERZA Y LIBERTAD,8390	
14,15,1,ALIANZA PARA EL PROGRESO,18903	
14,15,10,JUNTOS POR EL PERÚ,13288	
14,15,11,LIBERTAD POPULAR,871	
14,15,12,PARTIDO APRISTA PERUANO,2301	
14,15,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
14,15,14,PARTIDO CÍVICO OBRAS,6359	
14,15,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
14,15,16,PARTIDO DEL BUEN GOBIERNO,0	
14,15,17,PARTIDO DEMÓCRATA UNIDO PERÚ,760	
14,15,18,PARTIDO DEMÓCRATA VERDE,1296	
14,15,19,PARTIDO DEMOCRATICO FEDERAL,220	
14,15,2,AHORA NACIÓN - AN,8212	
14,15,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,18165	
14,15,21,PARTIDO FRENTE DE LA ESPERANZA 2021,1435	
14,15,22,PARTIDO MORADO,1406	
14,15,23,PARTIDO PAÍS PARA TODOS,14476	
14,15,24,PARTIDO PATRIÓTICO DEL PERÚ,896	
14,15,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,1231	
14,15,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,539	
14,15,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,1658	
14,15,28,PARTIDO POLÍTICO PERÚ ACCIÓN,327	
14,15,29,PARTIDO POLÍTICO PERÚ PRIMERO,4759	
14,15,3,ALIANZA ELECTORAL VENCEREMOS,1208	
14,15,30,PARTIDO POLÍTICO PRIN,0	
14,15,31,PARTIDO SICREO,0	
14,15,32,PODEMOS PERÚ,4416	
14,15,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,0	
14,15,34,PROGRESEMOS,1326	
14,15,35,RENOVACIÓN POPULAR,13610	
14,15,36,SALVEMOS AL PERÚ,0	
14,15,37,UN CAMINO DIFERENTE,297	
14,15,38,UNIDAD NACIONAL,720	
14,15,4,PERÚ MODERNO,815	
14,15,5,FE EN EL PERÚ,0	
14,15,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,6274	
14,15,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,650	
14,15,8,FUERZA POPULAR,45761	
14,15,80,VOTOS EN BLANCO,56472	
14,15,81,VOTOS NULOS,50384	
14,15,82,VOTOS IMPUGNADOS,0	
14,15,9,FUERZA Y LIBERTAD,882	
14,16,1,ALIANZA PARA EL PROGRESO,3414	
14,16,10,JUNTOS POR EL PERÚ,12958	
14,16,11,LIBERTAD POPULAR,142	
14,16,12,PARTIDO APRISTA PERUANO,745	
14,16,13,PARTIDO CIUDADANOS POR EL PERÚ,0	
14,16,14,PARTIDO CÍVICO OBRAS,0	
14,16,15,PARTIDO DE LOS TRABAJADORES Y EMPRENDEDORES PTE - PERÚ,0	
14,16,16,PARTIDO DEL BUEN GOBIERNO,3663	
14,16,17,PARTIDO DEMÓCRATA UNIDO PERÚ,596	
14,16,18,PARTIDO DEMÓCRATA VERDE,367	
14,16,19,PARTIDO DEMOCRATICO FEDERAL,122	
14,16,2,AHORA NACIÓN - AN,4453	
14,16,20,PARTIDO DEMOCRÁTICO SOMOS PERÚ,981	
14,16,21,PARTIDO FRENTE DE LA ESPERANZA 2021,1909	
14,16,22,PARTIDO MORADO,0	
14,16,23,PARTIDO PAÍS PARA TODOS,2022	
14,16,24,PARTIDO PATRIÓTICO DEL PERÚ,0	
14,16,25,PARTIDO POLÍTICO COOPERACIÓN POPULAR,817	
14,16,26,PARTIDO POLÍTICO INTEGRIDAD DEMOCRÁTICA,179	
14,16,27,PARTIDO POLÍTICO NACIONAL PERÚ LIBRE,923	
14,16,28,PARTIDO POLÍTICO PERÚ ACCIÓN,181	
14,16,29,PARTIDO POLÍTICO PERÚ PRIMERO,1161	
14,16,3,ALIANZA ELECTORAL VENCEREMOS,0	
14,16,30,PARTIDO POLÍTICO PRIN,0	
14,16,31,PARTIDO SICREO,0	
14,16,32,PODEMOS PERÚ,1538	
14,16,33,PRIMERO LA GENTE – COMUNIDAD, ECOLOGÍA, LIBERTAD Y PROGRESO,0	
14,16,34,PROGRESEMOS,1460	
14,16,35,RENOVACIÓN POPULAR,1399	
14,16,36,SALVEMOS AL PERÚ,0	
14,16,37,UN CAMINO DIFERENTE,115	
14,16,38,UNIDAD NACIONAL,424	
14,16,4,PERÚ MODERNO,0	
14,16,5,FE EN EL PERÚ,0	
14,16,6,FRENTE POPULAR AGRÍCOLA FÍA DEL PERÚ,2469	
14,16,7,AVANZA PAÍS - PARTIDO DE INTEGRACIÓN SOCIAL,0	
